,,,,,,,Misc,Misc,,Approx Val,Approx Val,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,,,
Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ,
5,164,DEN,Lorenzo Doss\DossLo00,CB,21,2018,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,6,,,Tulane,College Stats
5,165,SFO,Bradley Pinion\PiniBr00,P,21,2019,0,0,5,7,5,80,0,0,0,0,0,0,0,0,0,0,0,4,,,Clemson,College Stats
5,166,NWE,Joe Cardona\CardJo00,LS,23,2019,0,0,0,5,5,80,0,0,0,0,0,0,0,0,0,0,0,7,,,Navy,College Stats
5,167,NOR,Damian Swann\SwanDa02,CB,22,2015,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,20,,,Georgia,College Stats
5,168,DET,Michael Burton\BurtMi00,FB,23,2019,0,0,0,0,0,65,0,0,0,0,0,8,11,0,9,53,1,6,,,Rutgers,College Stats
5,169,CAR,David Mayo\MayoDa00,LB,22,2019,0,0,1,10,4,75,0,0,0,0,0,0,0,0,0,0,0,91,,2.0,Texas St.,College Stats
5,170,SEA,Tye Smith\SmitTy01,CB,22,2019,0,0,0,2,0,28,0,0,0,0,0,0,0,0,0,0,0,33,1,,Towson,
5,171,BAL,Nick Boyle\BoylNi00,TE,22,2019,0,0,3,9,9,64,0,0,0,0,0,0,0,0,106,934,2,3,,,Delaware,
5,172,KAN,D.J. Alexander\AlexD.00,OLB,23,2019,0,1,0,7,5,61,0,0,0,0,0,0,0,0,0,0,0,43,,,Oregon St.,
5,173,KAN,James O'Shaughnessy\O'ShJa00,TE,23,2019,0,0,1,4,1,58,0,0,0,0,0,0,0,0,60,602,3,10,,,Illinois St.,
5,174,CAR,Cameron Artis-Payne\ArtiCa00,RB,25,2018,0,0,0,5,5,32,0,0,0,0,0,118,491,5,10,86,0,2,,,Auburn,College Stats
5,175,HOU,Keith Mumphery\MumpKe00,WR,23,2016,0,0,0,2,2,27,0,0,0,0,0,0,0,0,24,198,0,5,,,Michigan St.,
5,176,BAL,Robert Myers\MyerRo01,G,23,,0,0,0,,,,,,,,,,,,,,,,,,Tennessee St.,
6,177,TEN,Deiontrez Mount\MounDe00,OLB,22,2017,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,6,1,,Louisville,
6,178,NWE,Matthew Wells\WellMa00,LB,24,,0,0,0,,,,,,,,,,,,,,,,,,Mississippi St.,
6,179,OAK,Max Valles\VallMa00,OLB,21,,0,0,0,,,,,,,,,,,,,,,,,,Virginia,College Stats
6,180,JAX,Michael Bennett\BennMi01,DT,22,2018,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,12,,0.5,Ohio St.,College Stats
6,181,WAS,Kyshoen Jarrett\JarrKy00,S,22,2015,0,0,0,2,2,16,0,0,0,0,0,0,0,0,0,0,0,39,,,Virginia Tech,College Stats
6,182,WAS,Tevin Mitchel\MitcTe01,CB,23,,0,0,0,,,,,,,,,,,,,,,,,,Arkansas,
6,183,CHI,Tayo Fabuluje\FabuTa00,T,24,2015,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,TCU,College Stats
6,184,TAM,Kaelin Clay\ClayKa00,WR,23,2018,0,0,0,3,,22,0,0,0,0,0,3,27,0,6,85,0,1,,,Utah,College Stats
6,185,MIN,Tyrus Thompson\ThomTy01,T,23,,0,0,0,,,,,,,,,,,,,,,,,,Oklahoma,College Stats
6,186,NYG,Geremy Davis\DaviGe00,WR,23,2019,0,0,0,0,0,36,0,0,0,0,0,0,0,0,5,59,0,11,,,Connecticut,College Stats
6,187,WAS,Evan Spencer\SpenEv00,WR,22,2015,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,Ohio St.,College Stats
6,188,BUF,Tony Steward\StewTo01,OLB,22,2015,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,1,,,Clemson,
6,189,CLE,Charles Gaines\GainCh00,CB,22,2015,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,15,,,Louisville,College Stats
6,190,SFO,Ian Silberman\SilbIa00,G,22,2018,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,Boston Col.,
6,191,PHI,JaCorey Shepherd\ShepJa00,CB,22,2016,0,0,0,1,,11,0,0,0,0,0,0,0,0,0,0,0,1,,,Kansas,College Stats
6,192,SDG,Darius Philon\PhilDa01,DT,21,2018,0,0,1,13,13,54,0,0,0,0,0,0,0,0,0,0,0,46,,9.5,Arkansas,College Stats
6,193,MIN,B.J. Dubose\DuboB.00,DE,23,,0,0,0,,,,,,,,,,,,,,,,,,Louisville,College Stats
6,194,BUF,Nick O'Leary\OLeaNi00,TE,23,2019,0,0,0,6,4,59,0,0,0,0,0,0,0,0,53,668,4,,,,Florida St.,College Stats
6,195,CLE,Malcolm Johnson\JohnMa06,TE,23,2016,0,0,0,0,0,19,0,0,0,0,0,1,2,0,9,59,0,,,,Mississippi St.,College Stats
6,196,PHI,Randall Evans\EvanRa00,CB,23,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Kansas St.,College Stats
6,197,CIN,Derron Smith\SmitDe05,S,23,2017,0,0,0,3,2,38,0,0,0,0,0,0,0,0,0,0,0,9,,,Fresno St.,College Stats
6,198,CLE,Randall Telfer\TelfRa00,TE,23,2017,0,0,1,0,0,30,0,0,0,0,0,0,0,0,5,40,0,,,,USC,College Stats
6,199,PIT,Leterrius Walton\WaltLe00,DT,23,2018,0,0,0,3,3,36,0,0,0,0,0,0,0,0,0,0,0,17,,2.0,Central Michigan,College Stats
6,200,DET,Quandre Diggs\DiggQu00,CB,22,2019,0,0,1,16,13,70,0,0,0,0,0,0,0,0,0,0,0,207,9,1.0,Texas,College Stats
6,201,STL,Bud Sasser\SassBu00,WR,,,0,0,0,,,,,,,,,,,,,,,,,,Missouri,College Stats
6,202,NWE,A.J. Derby\DerbA.00,TE,23,2018,0,0,0,3,0,25,0,0,0,0,0,0,0,0,40,452,3,1,,,Arkansas,College Stats
6,203,DEN,Darius Kilgo\KilgDa01,NT,23,2018,0,0,0,3,2,29,0,0,0,0,0,0,0,0,0,0,0,11,,,Maryland,College Stats
6,204,BAL,Darren Waller\WallDa01,WR,22,2019,0,0,1,10,1,38,0,0,0,0,0,3,26,0,108,1323,5,10,,,Georgia Tech,College Stats
6,205,IND,Josh Robinson\RobiJo02,RB,23,2015,0,0,0,0,0,5,0,0,0,0,0,17,39,0,6,33,0,,,,Mississippi St.,College Stats
6,206,GNB,Aaron Ripkowski\RipkAa00,FB,22,2017,0,0,1,2,2,47,0,0,0,0,0,39,163,2,17,103,1,9,,,Oklahoma,College Stats
6,207,IND,Amarlo Herrera\HerrAm00,ILB,23,2015,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,Georgia,College Stats
6,208,TEN,Andy Gallik\GallAn00,C,23,2015,0,0,1,3,3,11,0,0,0,0,0,0,0,0,0,0,0,,,,Boston Col.,College Stats
6,209,SEA,Obum Gwacham\GwacOb00,DE,24,2017,0,0,0,1,,15,0,0,0,0,0,0,0,0,0,0,0,7,,2.5,Oregon St.,College Stats
6,210,GNB,Christian Ringo\RingCh00,DE,23,2018,0,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,10,,1.5,Louisiana,College Stats
6,211,HOU,Reshard Cliett\ClieRe00,OLB,23,,0,0,0,,,,,,,,,,,,,,,,,,South Florida,College Stats
6,212,PIT,Anthony Chickillo\ChicAn00,DE,22,2019,0,0,0,9,9,65,0,0,0,0,0,0,0,0,0,0,0,59,,7.5,Miami (FL),College Stats
6,213,GNB,Kennard Backman\BackKe00,TE,22,2015,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,,,Ala-Birmingham,College Stats
6,214,SEA,Kristjan Sokoli\SokoKr00,DT,23,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Buffalo,
6,215,STL,Cody Wichmann\WichCo00,G,23,2016,0,0,1,5,5,24,0,0,0,0,0,0,0,0,0,0,0,,,,Fresno St.,College Stats
6,216,HOU,Christian Covington\CoviCh00,DT,21,2019,0,0,0,12,8,66,0,0,0,0,0,0,0,0,0,0,0,59,,8.5,Rice,College Stats
6,217,KAN,Rakeem Nunez-Roches\NuneRa00,DT,22,2019,0,0,1,10,9,53,0,0,0,0,0,0,0,0,0,0,0,38,,1.5,Southern Miss,College Stats
7,218,OAK,Anthony Morris\MorrAn00,OL,23,,0,0,0,,,,,,,,,,,,,,,,,,Tennessee St.,
7,219,CLE,Hayes Pullard\PullHa00,ILB,23,2018,0,0,0,9,,46,0,0,0,0,0,0,0,0,0,0,0,84,1,,USC,College Stats
7,220,JAX,Neal Sterling\SterNe00,WR,23,2018,0,0,0,2,1,35,0,0,0,0,0,0,0,0,24,239,0,3,,,Monmouth,
7,221,OAK,Andre Debose\DeboAn00,WR,,,0,0,0,,,,,,,,,,,,,,,,,,Florida,
7,222,WAS,Austin Reiter\ReitAu00,C,23,2019,0,0,1,12,,44,0,0,0,0,0,0,0,0,0,0,0,,,,South Florida,
7,223,NYJ,Deon Simon\SimoDe00,NT,25,2016,0,0,0,2,2,16,0,0,0,0,0,0,0,0,0,0,0,12,,1.5,NW State (LA),
7,224,STL,Bryce Hager\HageBr00,ILB,23,2019,0,0,0,6,6,69,0,0,0,0,0,0,0,0,0,0,0,31,,,Baylor,College Stats
7,225,ATL,Jake Rodgers\RodgJa03,T,23,2019,0,0,0,1,,14,0,0,0,0,0,0,0,0,0,0,0,,,,East. Washington,
7,226,NYG,Bobby Hart\HartBo00,G,21,2019,0,0,3,24,8,65,0,0,0,0,0,0,0,0,0,0,0,,,,Florida St.,College Stats
7,227,STL,Martin Ifedi\IfedMa00,DE,24,,0,0,0,,,,,,,,,,,,,,,,,,Memphis,College Stats
7,228,MIN,Austin Shepherd\ShepAu00,T,23,2015,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,,,,Alabama,College Stats
7,229,JAX,Ben Koyack\KoyaBe00,TE,22,2019,0,0,0,1,1,48,0,0,0,0,0,0,0,0,25,208,1,1,,,Notre Dame,College Stats
7,230,NOR,Marcus Murphy\MurpMa03,RB,24,2018,0,0,0,2,1,28,0,0,0,0,0,60,291,0,14,36,0,2,,,Missouri,College Stats
7,231,TAM,Joey Iosefa\IoseJo00,FB,24,2015,0,0,0,0,,2,0,0,0,0,0,15,51,0,0,0,0,,,,Hawaii,College Stats
7,232,MIN,Edmond Robinson\RobiEd00,OLB,23,2017,0,0,0,2,2,22,0,0,0,0,0,0,0,0,0,0,0,9,,,Newberry,
7,233,KAN,Da'Ron Brown\BrowDa03,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,Northern Illinois,
7,234,BUF,Dezmin Lewis\LewiDe02,WR,22,2016,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,Central Arkansas,
7,235,HOU,Kenny Hilliard\HillKe01,RB,23,,0,0,0,,,,,,,,,,,,,,,,,,LSU,College Stats
7,236,DAL,Mark Nzeocha\NzeoMa00,OLB,25,2019,0,0,0,5,0,49,0,0,0,0,0,0,0,0,0,0,0,31,1,1.0,Wyoming,College Stats
7,237,PHI,Brian Mihalik\MihaBr00,DE,23,2018,0,0,0,2,,20,0,0,0,0,0,0,0,0,1,-4,0,1,,,Boston Col.,College Stats
7,238,CIN,Mario Alford\AlfoMa00,WR,23,2016,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,15,0,,,,West Virginia,College Stats
7,239,PIT,Gerod Holliman\HollGe00,S,21,,0,0,0,,,,,,,,,,,,,,,,,,Louisville,College Stats
7,240,DET,Corey Robinson\RobiCo00,T,23,2018,0,0,0,6,6,27,0,0,0,0,0,0,0,0,0,0,0,,,,South Carolina,College Stats
7,241,CLE,Ifo Ekpre-Olomu\EkprIf00,CB,22,,0,0,0,,,,,,,,,,,,,,,,,,Oregon,College Stats
7,242,OAK,Dexter McDonald\McDoDe02,CB,23,2017,0,0,0,2,2,27,0,0,0,0,0,0,0,0,0,0,0,42,,,Kansas,
7,243,DAL,Laurence Gibson\GibsLa00,T,24,,0,0,0,,,,,,,,,,,,,,,,,,Virginia Tech,College Stats
7,244,SFO,Trent Brown\BrowTr02,G,22,2019,0,1,4,28,11,59,0,0,0,0,0,0,0,0,0,0,0,,,,Florida,College Stats
7,245,TEN,Tre McBride\McBrTr00,WR,22,2017,0,0,0,1,0,17,0,0,0,0,0,1,8,0,10,152,1,5,,,William & Mary,
7,246,DAL,Geoff Swaim\SwaiGe00,TE,21,2019,0,0,1,3,3,43,0,0,0,0,0,0,0,0,48,401,1,,,,Texas,
7,247,NWE,Darryl Roberts\RobeDa00,CB,24,2019,0,0,1,10,,56,0,0,0,0,0,0,0,0,0,0,0,155,3,,Marshall,
7,248,SEA,Ryan Murphy\MurpRy00,DB,22,2017,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,1,,,Oregon St.,College Stats
7,249,ATL,Akeem King\KingAk00,DB,22,2019,0,0,0,3,0,34,0,0,0,0,0,0,0,0,0,0,0,28,,,San Jose St.,
7,250,DEN,Trevor Siemian\SiemTr00,QB,23,2019,0,0,2,13,13,27,498,841,5689,30,24,60,183,1,0,0,0,,,,Northwestern,
7,251,DEN,Taurean Nixon\NixoTa00,DB,24,2016,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,,Tulane,
7,252,DEN,Josh Furman\FurmJo00,DB,,,0,0,0,,,,,,,,,,,,,,,,,,Oklahoma St.,
7,253,NWE,Xzavier Dickson\DickXz00,OLB,,,0,0,0,,,,,,,,,,,,,,,,,,Alabama,College Stats
7,254,SFO,Rory Anderson\AndeRo01,TE,22,,0,0,0,,,,,,,,,,,,,,,,,,South Carolina,College Stats
7,255,IND,Denzelle Good\GoodDe01,T,24,2019,0,0,1,15,11,46,0,0,0,0,0,0,0,0,0,0,0,,,,Mars Hill,
7,256,ARI,Gerald Christian\ChriGe00,TE,24,2016,0,0,0,0,,3,0,0,0,0,0,0,0,0,1,14,0,,,,Louisville,College Stats
